"id","year","observer","species","spp","colony","branch","polyp","eggs","area_cm2","reproductive"
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"3",6,7,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"3",4,6,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"2",4,5,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"2",5,6,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"2",6,6,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"4",6,5,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"2",2,6,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"2",1,7,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"4",4,7,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"3",3,6,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"4",5,6,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"1",6,7,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"1",4,8,778.5795983,1
"F3_AC12",2009,"James Tan","Acropora cytherea","AC",12,"3",5,7,778.5795983,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"3",6,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"3",4,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"4",3,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"4",6,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"2",4,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"1",3,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"1",2,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"4",1,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"2",6,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"2",5,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"3",5,5,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"4",2,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"4",5,5,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"3",2,3,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"2",3,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"2",1,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"4",4,5,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"1",1,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"3",1,5,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"2",2,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"1",6,6,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"3",3,4,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"1",5,5,2220.039285,1
"F3_AC13",2009,"James Tan","Acropora cytherea","AC",13,"1",4,5,2220.039285,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"4",6,5,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"3",5,4,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"4",3,4,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"1",5,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"1",3,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"3",3,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"1",6,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"3",6,5,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"3",4,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"2",5,7,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"4",2,4,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"1",2,5,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"4",1,4,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"4",5,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"1",1,5,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"4",4,4,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"2",6,8,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"2",4,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"1",4,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"2",1,5,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"2",2,5,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"3",2,5,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"2",3,6,4044.093362,1
"F3_AC14",2009,"James Tan","Acropora cytherea","AC",14,"3",1,5,4044.093362,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"4",6,9,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"4",5,9,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"4",3,4,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"1",6,4,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"4",2,5,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"2",3,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"3",6,4,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"3",5,4,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"3",4,4,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"4",4,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"1",4,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"2",4,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"3",3,3,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"1",5,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"2",1,5,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"4",1,5,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"1",2,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"2",2,5,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"1",1,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"1",3,6,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"2",5,5,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"3",2,4,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"2",6,5,12230.8921,1
"F3_AC15",2009,"James Tan","Acropora cytherea","AC",15,"3",1,4,12230.8921,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"1",3,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"1",1,3,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"2",2,8,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"2",6,7,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"2",4,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"3",6,4,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"1",6,7,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"1",4,7,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"3",3,4,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"2",1,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"4",3,5,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"2",5,8,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"1",2,8,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"2",3,4,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"5",5,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"3",4,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"5",1,0,4155.907051,0
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"3",2,4,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"4",4,5,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"5",6,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"3",5,4,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"4",6,7,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"4",5,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"5",2,4,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"1",5,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"3",1,0,4155.907051,0
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"5",3,4,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"4",1,1,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"5",4,6,4155.907051,1
"F3_AC16",2009,"James Tan","Acropora cytherea","AC",16,"4",2,5,4155.907051,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"1",3,7,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"2",3,8,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"1",4,8,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"1",5,7,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"2",4,8,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"2",2,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"3",2,5,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"2",1,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"1",6,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"1",2,7,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"3",1,5,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"3",3,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"1",1,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"3",5,7,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"3",6,5,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"4",4,7,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"4",1,5,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"4",3,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"4",5,5,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"4",2,5,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"3",4,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"2",5,6,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"2",6,7,4196.397146,1
"F3_AC17",2009,"James Tan","Acropora cytherea","AC",17,"4",6,7,4196.397146,1
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"3",2,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"2",5,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"3",3,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"2",6,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"4",5,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"3",6,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"3",4,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"4",3,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"4",2,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"1",3,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"4",4,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"1",4,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"4",6,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"4",1,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"1",5,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"1",6,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"1",2,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"2",2,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"3",5,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"2",4,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"3",1,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"2",3,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"2",1,0,708.0173791,0
"F3_AC18",2009,"James Tan","Acropora cytherea","AC",18,"1",1,0,708.0173791,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"1",5,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"3",3,4,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"3",1,4,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"1",6,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"3",4,5,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"4",2,5,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"2",3,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"1",1,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"2",1,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"2",6,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"4",3,5,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"1",4,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"2",4,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"3",2,4,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"2",2,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"3",5,4,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"4",5,5,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"2",5,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"4",1,3,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"1",2,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"3",6,4,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"4",6,3,2676.206227,1
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"1",3,0,2676.206227,0
"F3_AC19",2009,"James Tan","Acropora cytherea","AC",19,"4",4,4,2676.206227,1
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"1",3,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"3",5,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"2",4,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"4",1,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"2",1,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"4",4,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"3",3,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"1",4,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"2",6,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"1",2,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"1",1,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"3",6,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"4",2,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"2",3,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"3",4,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"1",5,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"4",3,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"2",5,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"3",1,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"4",5,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"4",6,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"2",2,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"3",2,0,205.2317502,0
"F3_AC20",2009,"James Tan","Acropora cytherea","AC",20,"1",6,0,205.2317502,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"3",3,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"3",5,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"2",6,2,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"4",2,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"1",3,4,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"3",1,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"4",4,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"3",4,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"4",3,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"1",5,5,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"4",5,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"4",6,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"2",3,2,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"2",5,4,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"1",4,5,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"1",2,5,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"4",1,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"3",6,0,7792.85686,0
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"2",1,3,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"1",6,4,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"2",2,4,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"2",4,4,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"1",1,5,7792.85686,1
"F3_AC21",2009,"James Tan","Acropora cytherea","AC",21,"3",2,0,7792.85686,0
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"2",6,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"2",4,3,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"1",2,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"2",2,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"1",4,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"2",3,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"1",1,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"1",5,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"1",6,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"3",2,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"2",1,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"4",3,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"4",1,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"1",3,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"2",5,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"4",4,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"4",5,7,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"4",2,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"3",3,6,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"3",6,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"3",5,5,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"3",1,4,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"4",6,6,280.3999785,1
"F3_AC22",2009,"James Tan","Acropora cytherea","AC",22,"3",4,5,280.3999785,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"1",2,5,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"1",4,5,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"2",4,6,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"2",2,5,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"3",4,5,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"1",6,6,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"1",1,6,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"3",1,7,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"1",3,4,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"4",5,8,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"3",2,7,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"3",5,5,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"4",1,7,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"2",1,5,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"2",5,4,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"2",6,4,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"4",4,8,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"3",3,6,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"3",6,7,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"4",2,8,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"4",3,9,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"2",3,4,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"1",5,6,801.5411582,1
"F3_AC23",2009,"James Tan","Acropora cytherea","AC",23,"4",6,7,801.5411582,1
"F3_AC24",2009,"James Tan","Acropora cytherea","AC",24,"1",3,4,7658.877149,1
"F3_AC24",2009,"James Tan","Acropora cytherea","AC",24,"3",3,4,7658.877149,1
"F3_AC24",2009,"James Tan","Acropora cytherea","AC",24,"3",5,4,7658.877149,1
