Habitat,Year,Sector,Taxa,Intercept
Slope,1996,1,Mussidae,8
Slope,1996,1,Mussidae,8
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,10
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,45
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,16
Slope,1996,1,Mussidae,20
Slope,1996,1,Mussidae,8
Slope,1996,1,Mussidae,20
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,7
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,9
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,8
Slope,1996,1,Mussidae,12
Slope,1996,1,Mussidae,51
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,12
Slope,1996,1,Mussidae,7
Slope,1996,1,Mussidae,9
Slope,1996,1,Mussidae,9
Slope,1996,1,Mussidae,8
Slope,1996,1,Mussidae,5
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,8
Slope,1996,1,Mussidae,14
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,11
Slope,1996,1,Mussidae,12
Slope,1996,1,Mussidae,23
Slope,1996,1,Mussidae,27
Slope,1996,1,Mussidae,36
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,19
Slope,1996,1,Mussidae,14
Slope,1996,1,Mussidae,9
Slope,1996,1,Mussidae,22
Slope,1996,1,Mussidae,22
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,63
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,16
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,12
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,1
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,40
Slope,1996,1,Mussidae,60
Slope,1996,1,Mussidae,12
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,8
Slope,1996,1,Mussidae,13
Slope,1996,1,Mussidae,58
Slope,1996,1,Mussidae,17
Slope,1996,1,Mussidae,28
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,18
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,5
Slope,1996,1,Mussidae,7
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,12
Slope,1996,1,Mussidae,16
Slope,1996,1,Mussidae,10
Slope,1996,1,Mussidae,7
Slope,1996,1,Mussidae,5
Slope,1996,1,Mussidae,25
Slope,1996,1,Mussidae,13
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,20
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,11
Slope,1996,1,Mussidae,9
Slope,1996,1,Mussidae,32
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,54
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,22
Slope,1996,1,Mussidae,2
Slope,1996,1,Mussidae,27
Slope,1996,1,Mussidae,11
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,3
Slope,1996,1,Mussidae,51
Slope,1996,1,Mussidae,18
Slope,1996,1,Mussidae,4
Slope,1996,1,Mussidae,6
Slope,1996,1,Mussidae,5
Slope,1996,1,Mussidae,27
Slope,1996,1,Mussidae,28
Slope,1996,1,other_Acropora,25
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,81
Slope,1996,1,other_Acropora,190
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,47
Slope,1996,1,other_Acropora,523
Slope,1996,1,other_Acropora,13
Slope,1996,1,other_Acropora,21
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,90
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,32
Slope,1996,1,other_Acropora,36
Slope,1996,1,other_Acropora,43
Slope,1996,1,other_Acropora,19
Slope,1996,1,other_Acropora,20
Slope,1996,1,other_Acropora,65
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,1000
Slope,1996,1,other_Acropora,43
Slope,1996,1,other_Acropora,14
Slope,1996,1,other_Acropora,21
Slope,1996,1,other_Acropora,40
Slope,1996,1,other_Acropora,80
Slope,1996,1,other_Acropora,2
Slope,1996,1,other_Acropora,72
Slope,1996,1,other_Acropora,122
Slope,1996,1,other_Acropora,9
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,8
Slope,1996,1,other_Acropora,40
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,32
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,20
Slope,1996,1,other_Acropora,36
Slope,1996,1,other_Acropora,4
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,33
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,25
Slope,1996,1,other_Acropora,35
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,16
Slope,1996,1,other_Acropora,8
Slope,1996,1,other_Acropora,42
Slope,1996,1,other_Acropora,30
Slope,1996,1,other_Acropora,14
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,11
Slope,1996,1,other_Acropora,5
Slope,1996,1,other_Acropora,37
Slope,1996,1,other_Acropora,33
Slope,1996,1,other_Acropora,47
Slope,1996,1,other_Acropora,5
Slope,1996,1,other_Acropora,37
Slope,1996,1,other_Acropora,38
Slope,1996,1,other_Acropora,25
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,25
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,90
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,120
Slope,1996,1,other_Acropora,23
Slope,1996,1,other_Acropora,46
Slope,1996,1,other_Acropora,17
Slope,1996,1,other_Acropora,27
Slope,1996,1,other_Acropora,24
Slope,1996,1,other_Acropora,25
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,25
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,5
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,16
Slope,1996,1,other_Acropora,24
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,45
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,2
Slope,1996,1,other_Acropora,25
Slope,1996,1,other_Acropora,20
Slope,1996,1,other_Acropora,35
Slope,1996,1,other_Acropora,54
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,27
Slope,1996,1,other_Acropora,8
Slope,1996,1,other_Acropora,168
Slope,1996,1,other_Acropora,14
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,28
Slope,1996,1,other_Acropora,89
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,29
Slope,1996,1,other_Acropora,21
Slope,1996,1,other_Acropora,37
Slope,1996,1,other_Acropora,16
Slope,1996,1,other_Acropora,41
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,5
Slope,1996,1,other_Acropora,70
Slope,1996,1,other_Acropora,42
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,9
Slope,1996,1,other_Acropora,8
Slope,1996,1,other_Acropora,5
Slope,1996,1,other_Acropora,31
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,4
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,8
Slope,1996,1,other_Acropora,30
Slope,1996,1,other_Acropora,17
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,44
Slope,1996,1,other_Acropora,35
Slope,1996,1,other_Acropora,13
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,16
Slope,1996,1,other_Acropora,20
Slope,1996,1,other_Acropora,23
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,38
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,27
Slope,1996,1,other_Acropora,17
Slope,1996,1,other_Acropora,17
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,15
Slope,1996,1,other_Acropora,4
Slope,1996,1,other_Acropora,20
Slope,1996,1,other_Acropora,50
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,24
Slope,1996,1,other_Acropora,52
Slope,1996,1,other_Acropora,129
Slope,1996,1,other_Acropora,31
Slope,1996,1,other_Acropora,53
Slope,1996,1,other_Acropora,9
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,198
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,32
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,23
Slope,1996,1,other_Acropora,27
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,21
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,35
Slope,1996,1,other_Acropora,19
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,5
Slope,1996,1,other_Acropora,35
Slope,1996,1,other_Acropora,33
Slope,1996,1,other_Acropora,9
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,18
Slope,1996,1,other_Acropora,4
Slope,1996,1,other_Acropora,80
Slope,1996,1,other_Acropora,9
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,110
Slope,1996,1,other_Acropora,64
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,71
Slope,1996,1,other_Acropora,39
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,19
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,8
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,53
Slope,1996,1,other_Acropora,13
Slope,1996,1,other_Acropora,77
Slope,1996,1,other_Acropora,23
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,40
Slope,1996,1,other_Acropora,6
Slope,1996,1,other_Acropora,38
Slope,1996,1,other_Acropora,20
Slope,1996,1,other_Acropora,21
Slope,1996,1,other_Acropora,3
Slope,1996,1,other_Acropora,4
Slope,1996,1,other_Acropora,32
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Acropora,10
Slope,1996,1,other_Acropora,32
Slope,1996,1,other_Acropora,68
Slope,1996,1,other_Acropora,5
Slope,1996,1,other_Acropora,42
Slope,1996,1,other_Acropora,9
Slope,1996,1,other_Acropora,40
Slope,1996,1,other_Acropora,190
Slope,1996,1,other_Acropora,41
Slope,1996,1,other_Acropora,30
Slope,1996,1,other_Acropora,26
Slope,1996,1,other_Acropora,29
Slope,1996,1,other_Acropora,55
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,36
Slope,1996,1,other_Acropora,63
Slope,1996,1,other_Acropora,14
Slope,1996,1,other_Acropora,32
Slope,1996,1,other_Acropora,7
Slope,1996,1,other_Acropora,45
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,42
Slope,1996,1,other_Acropora,9
Slope,1996,1,other_Acropora,12
Slope,1996,1,other_Acropora,22
Slope,1996,1,other_Pocillopora,5
Slope,1996,1,other_scleractinians,31
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,16
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,20
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,26
Slope,1996,1,other_scleractinians,76
Slope,1996,1,other_scleractinians,21
Slope,1996,1,other_scleractinians,15
Slope,1996,1,other_scleractinians,13
Slope,1996,1,other_scleractinians,102
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,23
Slope,1996,1,other_scleractinians,60
Slope,1996,1,other_scleractinians,13
Slope,1996,1,other_scleractinians,25
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,20
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,13
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,21
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,39
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,61
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,15
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,30
Slope,1996,1,other_scleractinians,16
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,72
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,17
Slope,1996,1,other_scleractinians,52
Slope,1996,1,other_scleractinians,41
Slope,1996,1,other_scleractinians,21
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,33
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,2
Slope,1996,1,other_scleractinians,21
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,35
Slope,1996,1,other_scleractinians,155
Slope,1996,1,other_scleractinians,45
Slope,1996,1,other_scleractinians,2
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,16
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,2
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,20
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,31
Slope,1996,1,other_scleractinians,21
Slope,1996,1,other_scleractinians,32
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,45
Slope,1996,1,other_scleractinians,27
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,32
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,24
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,27
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,23
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,35
Slope,1996,1,other_scleractinians,16
Slope,1996,1,other_scleractinians,2
Slope,1996,1,other_scleractinians,32
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,16
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,36
Slope,1996,1,other_scleractinians,211
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,22
Slope,1996,1,other_scleractinians,42
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,15
Slope,1996,1,other_scleractinians,15
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,2
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,16
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,21
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,32
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,17
Slope,1996,1,other_scleractinians,37
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,33
Slope,1996,1,other_scleractinians,21
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,40
Slope,1996,1,other_scleractinians,32
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,19
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,125
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,32
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,50
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,67
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,42
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,13
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,17
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,19
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,22
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,22
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,29
Slope,1996,1,other_scleractinians,20
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,35
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,23
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,13
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,25
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,22
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,45
Slope,1996,1,other_scleractinians,17
Slope,1996,1,other_scleractinians,27
Slope,1996,1,other_scleractinians,34
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,38
Slope,1996,1,other_scleractinians,42
Slope,1996,1,other_scleractinians,55
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,9
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,27
Slope,1996,1,other_scleractinians,84
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,15
Slope,1996,1,other_scleractinians,32
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,22
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,2
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,7
Slope,1996,1,other_scleractinians,23
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,28
Slope,1996,1,other_scleractinians,27
Slope,1996,1,other_scleractinians,28
Slope,1996,1,other_scleractinians,14
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,5
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,55
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,2
Slope,1996,1,other_scleractinians,25
Slope,1996,1,other_scleractinians,15
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,10
Slope,1996,1,other_scleractinians,12
Slope,1996,1,other_scleractinians,8
Slope,1996,1,other_scleractinians,11
Slope,1996,1,other_scleractinians,28
Slope,1996,1,other_scleractinians,27
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,6
Slope,1996,1,other_scleractinians,19
Slope,1996,1,other_scleractinians,18
Slope,1996,1,other_scleractinians,3
Slope,1996,1,other_scleractinians,22
Slope,1996,1,other_scleractinians,4
Slope,1996,1,other_scleractinians,10
Slope,1996,1,P_damicornis,29
Slope,1996,1,P_damicornis,8
Slope,1996,1,P_damicornis,8
Slope,1996,1,P_damicornis,3
Slope,1996,1,P_damicornis,34
Slope,1996,1,P_damicornis,26
Slope,1996,1,P_damicornis,14
Slope,1996,1,P_damicornis,7
Slope,1996,1,P_damicornis,10
Slope,1996,1,P_damicornis,8
Slope,1996,1,P_damicornis,4
Slope,1996,1,P_damicornis,5
Slope,1996,1,P_damicornis,14
Slope,1996,1,P_damicornis,3
Slope,1996,1,P_damicornis,8
Slope,1996,1,P_damicornis,19
Slope,1996,1,P_damicornis,26
Slope,1996,1,P_damicornis,3
Slope,1996,1,Poritidae,21
